id,codigo_producto,referencia,descripcion,subtipo_anterior,subtipo_nuevo
3383,3.X332.015.0,ACC DE INSTALACIÓN - WALKY,"CARCASA DE PLASTICO CUADRADA DIMENSIONES (MM): 54X93X93, PESO (KG): 0,23",ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3384,3.X391.000.0,BRAZS ORIENTABLES,BRAZOS CORTOS ORIENTABLES PARA INSTALACIÓN EN PARED/TECHO/SUPERFICIE METALICA,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
3385,3.X391.013.0,BRAZOS ORIENTABLES CORTOS AC,"BRAZOS ORIENTABLES CORTOS PARED/TECHO, SOPORTE CON BLOQUEO MECÁNICO LATERAL PARA SISTEMA LINEALUCE ACERO",ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3386,3.X395.013.0,BRAZOS ORIENTABLES LARGO AC,"BRAZOS ORIENTABLES LARGOS PARED/TECHO, SOPORTE CON BLOQUEO MECÁNICO LATERAL PARA SISTEMA LINEALUCE MINI ACERO",ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3388,3.X404.000.0,X404 ALIMENTADOR ELECTRONICO 480W,ALIMENTADOR ELECTRÓNICO IP67 480W 48VDC,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3389,3.X406.013.0,BRAZOS L=138,BRAZOS ORIENTABLES +/- 90 ° EN ACERO INOXIDABLE PARA APLICACIÓN EN PARED / TECHO CON BLOQUE DE TORNILLO - L = 138,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3390,3.X407.013.0,BRAZOS L=310,"BRAZOS ORIENTABLES +/- 90 °EN ACERO INOXIDABLE PARA APLICACIÓN EN PARED / TECHO, CON BLOQUE DE TORNILLO - L = 310",ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3391,3.X411.015.0,BRAZO 400MM,BRAZO SIMPLE L=400MM ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3392,3.X412.015.0,BRAZO 390MM,BRAZO SIMPLE L=390MM ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3393,3.X413.015.0,BRAZO L 795MM,BRAZO SIMPLE L: 795MM ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3394,3.X414.015.0,BRAZO L 785MM,BRAZO SIMPLE L: 785MM ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3395,3.X415.015.0,ADAPTADOR DE DISCO,ADAPTADOR DE DISCO. PERMITE QUE EL FOCO SE GIRE Y SE ASEGURE,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3396,3.X416.015.0,BRIDA 140x165,"BRIDA DE ALUMINIO PARA INSTALACIÓN EN POSTES ø 120MM - PARA 1 PROYECTOR PALCO INOUT ø83-ø119-ø137-ø153
DIMENSIONES 140x165 ACABADO GRIS",ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3397,3.X417.015.0,BRIDA 146x140,BRIDA DE ALUMINIO PARA INSTALACIÓN EN POSTES ø 102MM - PARA 1 PROYECTOR PALCO INOUT ø83-ø119-ø137-ø153 DIMENSIONES: 146x140MM ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3398,3.X418.015.0,BRIDA 140X170,BRIDA DE ALUMINIO PARA INSTALACIÓN EN POSTES ø 120MM  - PARA 2 PROYECTORES PALCO INOUT ø83-ø119-ø137-ø153 DIMENSIONES: 140x170MM ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3399,3.X419.015.0,BRIDA 151x140,BRIDA DE ALUMINIO PARA INSTALACIÓN EN POSTES  ø 102MM - PARA 2 PROYECTORES PALCO INOUT ø83-ø119-ø137-ø153 DIMENSIONES: 151x140MM ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3400,3.X420.013.0,ACC LLAVE WALKY D=200 L=180,LLAVE DE APERTURA PARA WALKY  D=200 L=180,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3401,3.X421.013.0,ACC LLAVE WALKY D=100 L=90,LLAVE DE APERTURA PARA WALKY D=100 L=90,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3402,3.X430.000.0,INTERFAZ DALI,INTERFAZ DE PROGRAMACIÓN DALI IP67,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3403,3.X431.015.0,STREET ADAPTER 42-60 GY,ADAPTADOR REQUIERE INSTALACIÓN EN UN POSTE QUE SE DEBE PEDIR JUNTO CON EL OPTICO DE ø 60 A 42MM ACABADO GRIS IP67,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3404,3.X432.015.0,STREET ADAPTER 60-74 GY,ADAPTADOR REQUIERE INSTALACIÓN EN UN POSTE QUE SE DEBE PEDIR JUNTO CON EL OPTICO DE ø 76 A 60MM ACABADO GRIS IP67,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3408,3.X436.015.0,ACC BOLARDO WALKY D=200 GY,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 50x220x900MM PARA WALKY D=200MM ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3409,3.X436.0F5.0,ACC BOLARDO WALKY D=200 BR,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 50x220x900MM PARA WALKY D=200MM ACABADO RUST BROWN,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3410,3.X437.015.0,ACC BOLARDO WALKY D=100 C/ALIM GY,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 40x110x600MM PARA WALKY D=100 24V ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3411,3.X437.0F5.0,ACC BOLARDO WALKY D=100 C/ALIM BR,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 40x110x600MM PARA WALKY D=100 24V ACABADO RUST BROWN,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3412,3.X438.015.0,ACC BOLARDO WALKY D=100 C/ALIM GY,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 40x110x600MM PARA WALKY D=100MM 24V CON FUENTE DE ALIMENTACIÓN ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3413,3.X438.0F5.0,ACC BOLARDO WALKY D=100 C/ALIM BR,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 40x110x600MM PARA WALKY D=100MM 24V CON FUENTE DE ALIMENTACIÓN ACABADO RUST BROWN,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3414,3.X439.015.0,ACC BOLARDO WALKY D=50 GY,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 35x57x400MM PARA WALKY ø 50 MM SIN FUENTE DE ALIMENTACIÓN ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3415,3.X439.0F5.0,ACC BOLARDO WALKY D=50 BR,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 35x57x400MM PARA WALKY ø 50 MM SIN FUENTE DE ALIMENTACIÓN ACABADO RUST BROWN,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3417,3.X440.015.0,ACC BOLARDO WALKY 180X180 GY,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 50x220x900 PARA WALKY 180X180 220/240V ON-OFF ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3418,3.X440.0F5.0,ACC BOLARDO WALKY 180X180 BR,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 50x220x900 PARA WALKY 180X180 220/240V ON-OFF ACABADO RUST BROWN,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3419,3.X441.015.0,ACC BOLARDO WALKY 90X90 GY,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 40x110x600MM PARA WALKY 90X90MM SIN FUENTE DE ALIMENTACIÓN ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3420,3.X441.0F5.0,ACC BOLARDO WALKY 90X90 BR,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 40x110x600MM PARA WALKY 90X90MM SIN FUENTE DE ALIMENTACIÓN ACABADO RUST BROWN,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3421,3.X442.015.0,ACC BOLARDO WALKY 90X90 C/ALIM GY,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 40x110x600MM PARA WALKY 90X90MM 24V CON FUENTE DE ALIMENTACIÓN ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3422,3.X442.0F5.0,ACC BOLARDO WALKY 90X90 C/ALIM BR,ACCESORIO DE MONTAJE BOLARDO DIMENSIONES: 40x110x600MM PARA WALKY 90X90MM 24V CON FUENTE DE ALIMENTACIÓN ACABADO RUST BROWN,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3423,3.X443.015.0,ACC BOLARDO WALKY 45X45 GY,ACCESORIO DE MONTAJE DE BOLARDO DIMENSIONES: 35x57x400MM PARA WALKY 45X45MM 24V ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3424,3.X443.0F5.0,ACC BOLARDO WALKY 45X45 BR,ACCESORIO DE MONTAJE DE BOLARDO DIMENSIONES: 35x57x400MM PARA WALKY 45X45MM 24V ACABADO RUST BROWN,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3425,3.X444.015.0,ACC BOLARDO WALKY 270X90 GY,BOLARDO PARA ACCESORIO DE MONTAJE DIMENSIONES: 50x290x600MM PARA WALKY 270X90MM 24Vdc ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3426,3.X444.0F5.0,ACC BOLARDO WALKY 270X90 BR,BOLARDO PARA ACCESORIO DE MONTAJE DIMENSIONES: 50x290x600MM PARA WALKY 270X90MM 24Vdc ACABADO BROWN,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3427,3.X445.015.0,ACC BOLARDO WALKY 270X90 C/ALIM GY,BOLARDO PARA ACCESORIO DE MONTAJE DIMENSIONES: 50x290x600MM 24Vdc CON FUENTE DE ALIMENTACIÓN  PARA WALKY 270X90MM IP66 ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3428,3.X445.0F5.0,ACC BOLARDO WALKY 270X90 C/ALIM BR,BOLARDO PARA ACCESORIO DE MONTAJE DIMENSIONES: 50x290x600MM 24Vdc CON FUENTE DE ALIMENTACIÓN PARA WALKY 270X90MM 24V IP66 ACABADO RUST BROWN,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3429,3.X446.015.0,ACC BOLARDO WALKY 180X45 GY,BOLARDO PARA ACCESORIO DE MONTAJE DIMENSIONES: 40x195x400MM SIN FUENTE DE ALIMENTACIÓN PARA WALKY 180X45 24V ACABADO GRIS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3430,3.X446.0F5.0,ACC BOLARDO WALKY 180X45 BR,BOLARDO PARA ACCESORIO DE MONTAJE DIMENSIONES: 40x195x400MM SIN FUENTE DE ALIMENTACIÓN PARA WALKY 180X45MM 24V ACABADO RUST BROWN,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3431,3.X447.000.0,ACC WALKY H:900 D:200 / L:180,PLACA DE FIJACIÓN CON PERNOS DE ANCLAJE H:900MM D=200/L=180 PARA WALKY,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3432,3.X448.000.0,ACC WALKY H:600 D=100/L=90,PLACA DE FIJACIÓN CON PERNOS DE ANCLAJE H=600MM D=100 / L=90 PARA WALKY,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3433,3.X449.000.0,ACC WALKY H:400 D=50/L=45,PLACA DE FIJACIÓN CON PERNOS DE ANCLAJE H:400 D=50 / L=45 PARA WALKY,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3434,3.X450.000.0,ACC WALKY H:600 270X90MM,PLACA DE FIJACIÓN CON PERNOS DE ANCLAJE H=600MM 270X90MM PARA WALKY,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3435,3.X451.000.0,ACC WALKY H:400 180X45,PLACA DE FIJACIÓN CON PERNOS DE ANCLAJE H=400MM 180X45MM PARA WALKY,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3436,3.X457.000.0,SOPORTE PARA GOBOS,SOPORTE AJUSTABLE PARA GOBOS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3437,3.X475.000.0,ESPIGA PARA SUELO,ESPIGA PARA SUELO / JARDIN CONDUCTOR,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3438,3.X476.000.0,KIT DE CLAVOS,KIT DE CLAVOS PARA INSTALACIÓN EN SUELO,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3439,3.X477.016.0,FILTRO DE COLORES,FILTRO DE COLORES PARA PALCO IN/OUT,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3442,3.X482.013.0,PLACA DE ACERO,PLACA DE ACERO,ACCESORIOS,ACCESORIO
3443,3.X486.013.0,ACC DE INSTALACIÓN - ORBIT,CARCASA EXTERIOR FABRICADO EN PLÁSTICO (POLIPROPILENO). INCLUYE TAPA FRONTAL CON SISTEMA DE EXTRACCIÓN DE CABLES Y DOBLE ENTRADA DE CABLES.,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3445,3.X490.013.0,ACC DE INSTALACIÓN - ORBIT,"CARCASA EXTERIOR DE PLÁSTICO PARA EL SUELO, SUELO CON ANILLO DE ACERO INOXIDABLE + TAPÓN DE CIERRE",ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3446,3.X490.014.0,ACC DE INSTALACIÓN - ORBIT,"CARCASA EXTERIOR DE PLÁSTICO PARA EL SUELO, SUELO CON ANILLO DE ACERO INOXIDABLE + TAPÓN DE CIERRE",ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3450,3.X517.000.0,3.X517.000.0,SLEEVE WITHOUT PLUGS - L=607,ACCESORIOS ILUMINACIÓN,ACCESORIO DE ILUMINACION
3451,3.X519.000.0,CAJA EX48,CAJA DE EMPOTRAMIENTO SIN TAPAS L=1201,CAJA EMPOTRAMIENTO,CAJA DE EMPOTRAMIENTO
3452,3.X523.000.0,TAPAS CARCASA DE EMPOTRAMIENTO,"PAR DE TAPAS DE CARCASA EXTERIOR: PARA APLICACIONES INDEPENDIENTES (PRODUCTO ÚNICO) L = 8,3 MM",TAPAS,TAPA
3453,3.X524.000.0,TAPAS CARCASA DE EMPOTRAMIENTO,PAR DE TAPAS DE CUERPO DE EMPOTRAMIENTO - PARA APLICACIÓN DE FILAS CONTINUAS L=16 MM,TAPAS,TAPA
3454,3.X525.000.0,3.X525.000.0,INTERMEDIATE JOINT OUTER CASING FOR CONTINUOUS ROW APPLICATION - L= 4MM,ACC ILUMINACION,ACCESORIO DE ILUMINACION
3455,3.X526.015.0,3.X526.015.0,PAR DE CABEZALES TERMINALES - PARA APLICACIÓN INDEPENDIENTE (PRODUCTO ÚNICO) L = 18 MM,ACCESORIOS,ACCESORIO
3456,3.X527.015.0,PAR DE CABEZALES TERMINALES,PAR DE CABEZALES TERMINALES - PARA APLICACIÓN DE FILAS CONTINUAS (MÁS PRODUCTOS) L=44 MM,TAPAS,TAPA
3457,3.X530.014.0,ACC PANTALLA PARIS,"PANTALLA DIFUSA - PARIS DIMENSIONES (MM): Ø498, PESO (KG): 2,85",ALUM PUBLICO,ALUMBRADO PUBLICO
3464,3.X583.015.0,ACC INSTALACION TWILIGHT,ADAPTADOR NECESARIO PARA INSTALACIÓN EN POSTE - PEDIR JUNTO CON CONJUNTO ÓPTICO - PARA TERMINAL Ø 60 - 76,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3468,3.X653.000.0,CAJA IP66,CAJA DE CABLEADO IP66 DIMENSIONES:378x188x130h,ACESORIO,ACCESORIO
3469,3.X693.013.0,SUPPORT LINEALUCE MINI 27R,PLAT FOR APPLICATION ON SUPPORT OR ON CEILING - L=382MM FOR LINEALUCE MINI 27R LENGTH L=628MM AND L=920MM,ACCESORIOS,ACCESORIO
3472,300 90 124,LED POWER SUPPLY MULTI- POWER DIM7,LED POWER SUPPLY MULTI- POWER DIM7,DRIVERS,DRIVER
3473,300 90 68,LED POWER SUPPLY MULTI- POWER HV DIM9,,DRIVERS,DRIVER
3474,300 90 69,LED POWER SUPPLY MULTI- POWER HV DIM9,LED POWER SUPPLY MULTI- POWER HV DIM9,DRIVERS,DRIVER
3479,3300710,3300710,,PERFILES,PERFIL
3480,3301020,3301020,,PERFILES,PERFIL
3511,373018/1AR1,PALMA 27W 27K C9 DALI 1-10V PUSH GP,"LUM DECORATIVA LED INTERIOR SUSPENDER EN TECHO 6X4,6W  1729,52LM DIF. OPALIZADO 2700K 90 CRI 110-240 VAC DALI 1-10V PUSH GRAFITO IP20",DECORATIVO,DECORATIVA
3512,373093/1AR1,PALMA 27W 27K C9 DALI 1-10V PUSH WH,"LUM DECORATIVA LED INTERIOR SUSPENDER EN TECHO 6X4,6W  1729,52LM DIF. OPALIZADO 2700K 90 CRI 110-240 VAC DALI 1-10V PUSH BLANCO IP20",DECORATIVO,DECORATIVA
3523,398 02 03 01 A,SHL 18 - END CAP SET A,END CAP SET A,ACCESORIOS,ACCESORIO
3524,398 02 06 11,SHL 18 - MOUNTING CLIP SET,MOUNTING CLIP SET,ACCESORIOS,ACCESORIO
3525,398 02 06 45,SHL 18 - MOUNTING CLIP 45° SET,MOUNTING CLIP 45°,ACCESORIOS,ACCESORIO
3734,4424D-42-NAH-6,RING GALLERY BL,LUM DECORATIVA FUENTE INC.100 INTERIOR  RD SUSPENDER ACABADO NEGRO DIMENSIONES mm: 1790x665x266,DECORATIVA INTERIOR,DECORATIVA
3793,4605020,TRACK REC 3PH 2M WH.,CARRIL TRIFASICO PARA EMPOTRAR DE 2 METROS CON TRES CIRCUITOS INDEPENDIENTES 230/240V BLANCO,TRACKS,RIEL
3794,4605030,TRACK REC 3PH 3M WH.,CARRIL TRIFASICO PARA EMPOTRAR DE 3 METROS CON TRES CIRCUITOS INDEPENDIENTES 230/240V BLANCO,TRACKS,RIEL
3795,4605040,TRACK 3PH 3M WH,CARRIL TRIFASICO PARA SUSPENDER O SOBREPONER 3M CON TRES CIRCUITOS INDEPENDIENTES MAS NEUTRO Y TIERRA. COLOR BLANCO,SYSTEMS,SYSTEM
3796,4605042,TRACK 3PH 3M BK,"CARRIL TRIFASICO PARA SUSPENDER O ADOSAR TRACK 3PH 2M BK. 32.50MM x 31.50MM, 3000MM NEGRO MATE RAL IP20",TRACKS,RIEL
3797,4605050,TRACK 3PH 2M WH,CARRIL TRIFASICO PARA SUSPENDER O SOBREPONER 2M CON TRES CIRCUITOS INDEPENDIENTES MAS NEUTRO Y TIERRA. COLOR BLANCO,SYSTEMS,SYSTEM
3798,4605052,TRACK 3PH 2M BK,"CARRIL TRIFASICO PARA SUSPENDER O ADOSAR TRACK 3PH 2M BK. 32.50MM x 31.50MM, 2000MM NEGRO MATE RAL IP20",TRACKS,RIEL
3801,4605200,TRACK ACC. EXT 90º CORNER WH,ACCESORIO CORNER 90º  PARA CARRIL MODELO TRACK COLOR BLANCO,SYSTEMS,SYSTEM
3802,4605260,TRACK ACC. INTM MAIN SUPPLY WH.,ACCESORIO PARA CARRIL BLANCO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
3805,4605272,TRACK ACC. SRT W/O SPACER JOINT BK,ACCEORIO PARA CARRIL MODELO  TRACK ACC. SRT W/O SPACER JOINT BK,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
3807,4605282,TRACK ACC. RIGHT MAIN SUPPLY BK,ACCESORIO PARA CARRIL MODELO TRACK ACC. RIGHT MAIN SUPPLY BK,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
3810,4606402,TRACK ACC. END COVER BK,ACCESORIO PARA CARRIL MODELO TRACK ACC. END COVER BK,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
3847,4685042,TRACK 3PH 3M TRAC PULSE BK,"TRACK 3PH 3M TRAC PULSE BK. 32.50mm x 31.50mm, 3000mm NEGRO MATE RAL IP20",TRACKS,RIEL
3848,4685052,TRACK 3PH 2M BK,"CARRIL TRIFASICO PARA SUSPENDER O ADOSAR TRACK 3PH DIMENSIONES: H 32,5 X A 31,5 X L 2000MM DIM DALI ACABADO NEGRO MATE RAL 9005 IP20",TRACKS,RIEL
3849,4685062,TRACK 3PH 1M TRAC PULSE BK,"LUM TRACK INTERIOR 32.50mm x 31.50mm x 1000mm, IP20 PARA TENSION A RED DE 230/440V 16A. CLASE DE AISLAMIENTO 1.",TRACKS,RIEL
3850,4685270,ACC. JOINT,ACCESORIO DE RIEL - UNIÓN RECTA - BLANCO,ACCESORIOS RIEL,ACCESORIO DE RIEL
3852,4685280,ACC. INICIAL,ACCESORIO DE RIEL - ALIMENTACIÓN DERECHA PARA CIRCUITO REGULABLE - BLANCO,ACCESORIOS RIEL,ACCESORIO DE RIEL
3854,4700440,FIL ACC. SUS END COVER PC WH,ACC. FIL SUS END COVER PC WH,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3855,4700443,FIL ACC. SUS END COVER PC GR,ACC. FIL SUS END COVER PC GR,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3856,4700603,4700603,CONJUNTO ANCLAJE TECHO FIL EMPOTRAR,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3857,4700700,FIL + ACC. SUS END COVER PC WH,ACCESORIO TAPA LATERAL PARA LUMINARIA DE SUSPENDER FIL + LED TECH,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
3858,4706400,4706400,FIL ACC. SUS END COVER WH,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3859,4706450,FIL LED ACC. REC END COVER,TAPAS FINALES PARA LINEALES,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
3919,4806043,ACC. INTM JOINT,ACC TIPO FIJACIÓN PARA UNIÓN INTERMEDIA DE SISTEMA DE ILUMINACIÓN SUSPENDIDO EN LINEA CONTINUA. 2 UNIDADES POR REFERENCIA,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
4394,55.6767,55.6767,COMPONENTS SPARE PARTS LED ARRAY,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
4420,5576,ACC ADJUSTABLE ARMS GY,BRAZOS AJUSTABLES LINEALUCE +/- 90º,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
4587,592410/1AR1,FLAT 75W 27K C9 DALI 1-10V PUSH WH,LUM DECORATIVA LED INTERIOR SOBREPONER EN TECHO 3X25W 0LM DIF. OPALIZADA INDIRECTA  2700K 90 CRI 220-240 VAC DALI 1-10V PUSH BLANCO IP20,DECORATIVO,DECORATIVA
4588,592472/1AR1,FLAT 75W 27K C9 DALI 1-10V PUSH WH GR L1,"LUM DECORATIVA LED INTERIOR SOBREPONER EN TECHO 3X25W 0LM DIF. OPALIZADA INDIRECTA  2700K 90 CRI 220-240 VAC DALI 1-10V PUSH BLANCO, VERDE L1 IP20",DECORATIVO,DECORATIVA
4589,592473/1AR1,FLAT 75W 27K C9 DALI 1-10V PUSH WH,"LUM DECORATIVA LED INTERIOR SOBREPONER EN TECHO 3X25W 0LM DIF. OPALIZADA INDIRECTA  2700K 90 CRI 220-240 VAC DALI 1-10V PUSH BLANCO, BLANCO BAJO  IP20",DECORATIVO,DECORATIVA
4607,594547/15R1,FLAT 14W 27K C9 PUSH GR L1,LUM DECORATIVA LED PLATE INTERIOR RD SOBREPONER EN PISO 2X7W 2400LM INDIRECTA/DIRECTA 2700K 90 CRI 100-240 VAC PUSH VERDE L1 IP20,DECORATIVO,DECORATIVA
4623,60.2012.30,ACCE. CABLE ALIM 500MM HEMBRA,CABLE ALIMENTADOR LED SQUAD Z2018 L500MM MANG. HEMBRA BLANCO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
4624,60.3016.11,BLIND END WH,,SYSTEMS,SYSTEM
4625,60.3016.14,BLIND END BL,TAPON NEGRO XTS41 (NK),ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
4626,60.3025.11,BRACKET WH,FIJACION TECHO SKB 12 BLANCO,SYSTEMS,SYSTEM
4627,60.3038.11,LIVE END RIGHT WH,CONECTOR ALIMENTACION DCHA BLANCO XTS 12 (NK),SYSTEMS,SYSTEM
4628,60.3038.14,LIVE END RIGHT BL,CONECTOR ALIMENTACION DCHA NEGRO XTS 12 (NK),SYSTEMS,SYSTEM
4629,60.3039.14,CONNECTOR P.SUPPLY LEFT BLACK XTS 11 (NK),CONECTOR ALIMENTACIÓN PARA TRACKS  XTS 11,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
4630,60.3044.11,STRAIGHT CONNECTOR WH,PROLONGADOR LINEAL BLANCO XTS 21 (NK),ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
4631,60.3044.14,STRAIGHT CONNECTOR BL,PROLONGADOR LINEAL NEGRO XTS 21 (NK),ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
4632,60.3053.11,TAPA PARA RIEL,EMBELLECEDOR ALIMENTACION XTSF10-3 BLANCO(NOKIA),ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
4633,60.3067.14,ACCESORIO PARA RIEL,KIT SUSPENSION SPW 11SK 2/3M,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
4634,60.3094.11,CEILING FITTING WITH ROSE,CONEXIÓN DE TECHO CON ROSETÓN,SYSTEMS,SYSTEM
4635,60.3095.29,LEAD-WEIGHTED WIRE 1500 MM,CABLE DE SUSPENSIÓN 1500mm,SYSTEMS,SYSTEM
4636,60.3101.11,THREE PHASE SURFACE 1000MM WH,CARRIL 1 MT SURF BLANCO XTS 4100 (NK) EMBALADO,TRACKS,RIEL
4637,60.3101.14,THREE PHASE SURFACE 1000MM BL,CARRIL 1 MT SURF NEGRO XTS 4100 (NK) EMBALADO,TRACK,RIEL
4638,60.3102.11,THREE PHASE SURFACE 2000MM WH,CARRIL 2 MT SURF BLANCO   XTS 4200 (NK) EMBALADO,SYSTEMS,SYSTEM
4639,60.3102.14,TRACK 3PH 2M BLM,CARRIL 2 MT SURF NEGRO XTS 4200 (NK) EMBALADO,TRACKS,RIEL
4640,60.3103.11,THREE PHASE SURFACE 3000MM WH MATE,CARRIL 3 MT SURF BLANCO   XTS 4300 (NK) EMBALADO,SYSTEMS,SYSTEM
4641,60.3103.14,THREE PHASE SURFACE 3000MM BL,CARRIL 3 MT SURF NEGRO XTS 4300 (NK) EMBALADO,SYSTEMS,SYSTEM
4649,60.3317.11A,THE TRACKING POWER SUR FEED RIGHT BL,CONECTOR ALIMENTADOR PARA ESQUINA IZQUIERDA 220V,TRACKS,RIEL
4651,60.3319.14,THE TRACKING POWER REC INTERMEDIATE BL,CONECTOR INTERMEDIARIO LINEAL 220V,TRACKS,RIEL
4652,60.3330.11A,60.3330.11A,,PERFILES,PERFIL
